CODGEO;REG;DEP;LIBGEO;Zone en vigueur depuis le 5 juillet 2024;Reclassement juillet 2024
28355;24;28;Saint-Ouen-Marchefroy;B2;Non
28357;24;28;Saint-Piat;B2;Non
28358;24;28;Saint-Prest;C;Non
28359;24;28;Saint-Rémy-sur-Avre;C;Non
28360;24;28;Saint-Sauveur-Marville;C;Non
28362;24;28;Saint-Victor-de-Buthon;C;Non
28363;24;28;Sainville;B2;Non
28364;24;28;Sancheville;C;Non
28365;24;28;Sandarville;C;Non
28366;24;28;Santeuil;B2;Non
28367;24;28;Santilly;C;Non
28368;24;28;La Saucelle;C;Non
28369;24;28;Saulnières;C;Non
28370;24;28;Saumeray;C;Non
28371;24;28;Saussay;B2;Non
28372;24;28;Senantes;B2;Non
28373;24;28;Senonches;C;Non
28374;24;28;Serazereux;B2;Non
28375;24;28;Serville;B2;Non
28377;24;28;Sorel-Moussel;B2;Non
28378;24;28;Souancé-au-Perche;C;Non
28379;24;28;Soulaires;B2;Non
28380;24;28;Sours;C;Non
28382;24;28;Terminiers;C;Non
28383;24;28;Theuville;C;Non
28385;24;28;Le Thieulin;C;Non
28386;24;28;Thimert-Gâtelles;C;Non
28387;24;28;Thiron-Gardais;C;Non
28388;24;28;Thivars;C;Non
28389;24;28;Thiville;C;Non
28390;24;28;Tillay-le-Péneux;C;Non
28391;24;28;Toury;C;Non
28392;24;28;Trancrainville;C;Non
28393;24;28;Tremblay-les-Villages;C;Non
28394;24;28;Tréon;C;Non
28395;24;28;Trizay-Coutretot-Saint-Serge;C;Non
28396;24;28;Trizay-lès-Bonneval;C;Non
28397;24;28;Umpeau;B2;Non
28398;24;28;Unverre;C;Non
28400;24;28;Varize;C;Non
28401;24;28;Vaupillon;C;Non
28403;24;28;Ver-lès-Chartres;C;Non
28404;24;28;Vernouillet;B1;Non
28405;24;28;Vert-en-Drouais;C;Non
28406;24;28;Éole-en-Beauce;C;Non
28407;24;28;Vichères;C;Non
28408;24;28;Vierville;B2;Non
28409;24;28;Vieuvicq;C;Non
28410;24;28;Villampuy;C;Non
28411;24;28;Villars;C;Non
28414;24;28;Villebon;C;Non
28415;24;28;Villemeux-sur-Eure;B2;Non
28417;24;28;Villiers-le-Morhier;B2;Non
28418;24;28;Villiers-Saint-Orien;C;Non
28419;24;28;Vitray-en-Beauce;C;Non
28421;24;28;Voise;B2;Non
28422;24;28;Les Villages Vovéens;C;Non
28423;24;28;Yermenonville;B2;Non
28424;24;28;Yèvres;C;Non
28425;24;28;Ymeray;B2;Non
28426;24;28;Ymonville;C;Non
29001;53;29;Argol;C;Non
29002;53;29;Arzano;C;Non
29003;53;29;Audierne;C;Non
29004;53;29;Bannalec;C;Non
29005;53;29;Baye;C;Non
29006;53;29;Bénodet;B1;Oui
29007;53;29;Berrien;C;Non
29008;53;29;Beuzec-Cap-Sizun;C;Non
29010;53;29;Bodilis;C;Non
29011;53;29;Bohars;B2;Non
29012;53;29;Bolazec;C;Non
29013;53;29;Botmeur;C;Non
29014;53;29;Botsorhel;C;Non
29015;53;29;Bourg-Blanc;C;Non
29016;53;29;Brasparts;C;Non
29017;53;29;Brélès;C;Non
29018;53;29;Brennilis;C;Non
29019;53;29;Brest;B1;Non
29020;53;29;Briec;C;Non
29021;53;29;Plounéour-Brignogan-plages;C;Non
29022;53;29;Camaret-sur-Mer;C;Non
29023;53;29;Carantec;C;Non
29024;53;29;Carhaix-Plouguer;C;Non
29025;53;29;Cast;C;Non
29026;53;29;Châteaulin;C;Non
29027;53;29;Châteauneuf-du-Faou;C;Non
29028;53;29;Cléden-Cap-Sizun;C;Non
29029;53;29;Cléden-Poher;C;Non
29030;53;29;Cléder;C;Non
29031;53;29;Clohars-Carnoët;B1;Oui
29032;53;29;Clohars-Fouesnant;B2;Non
29033;53;29;Le Cloître-Pleyben;C;Non
29034;53;29;Le Cloître-Saint-Thégonnec;C;Non
29035;53;29;Coat-Méal;C;Non
29036;53;29;Collorec;C;Non
29037;53;29;Combrit;B2;Non
29038;53;29;Commana;C;Non
29039;53;29;Concarneau;B1;Non
29040;53;29;Le Conquet;C;Non
29041;53;29;Coray;C;Non
29042;53;29;Crozon;B1;Non
29043;53;29;Daoulas;C;Non
29044;53;29;Dinéault;C;Non
29045;53;29;Dirinon;C;Non
29046;53;29;Douarnenez;C;Non
29047;53;29;Le Drennec;C;Non
29048;53;29;Edern;C;Non
29049;53;29;Elliant;C;Non
29051;53;29;Ergué-Gabéric;B2;Non
29053;53;29;Le Faou;C;Non
29054;53;29;La Feuillée;C;Non
29055;53;29;Le Folgoët;C;Non
29056;53;29;La Forest-Landerneau;C;Non
29057;53;29;La Forêt-Fouesnant;B1;Oui
29058;53;29;Fouesnant;B1;Non
29059;53;29;Garlan;C;Non
29060;53;29;Gouesnach;B2;Non
29061;53;29;Gouesnou;B1;Oui
29062;53;29;Gouézec;C;Non
29063;53;29;Goulien;C;Non
29064;53;29;Goulven;C;Non
29065;53;29;Gourlizon;C;Non
29066;53;29;Guengat;B2;Non
29067;53;29;Guerlesquin;C;Non
29068;53;29;Guiclan;C;Non
29069;53;29;Guilers;B2;Non
29070;53;29;Guiler-sur-Goyen;C;Non
29071;53;29;Guilligomarc'h;C;Non
29072;53;29;Guilvinec;B2;Non
29073;53;29;Guimaëc;C;Non
29074;53;29;Guimiliau;C;Non
29075;53;29;Guipavas;B1;Non
29076;53;29;Milizac-Guipronvel;C;Non
29077;53;29;Guissény;C;Non
29078;53;29;Hanvec;C;Non
29079;53;29;Henvic;C;Non
29080;53;29;Hôpital-Camfrout;C;Non
29081;53;29;Huelgoat;C;Non
29082;53;29;Île-de-Batz;B2;Non
29083;53;29;Île-de-Sein;B2;Non
29084;53;29;Île-Molène;B2;Non
29085;53;29;Île-Tudy;B2;Non
29086;53;29;Irvillac;C;Non
29087;53;29;Le Juch;C;Non
29089;53;29;Kergloff;C;Non
29090;53;29;Kerlaz;C;Non
29091;53;29;Kerlouan;C;Non
29093;53;29;Kernilis;C;Non
29094;53;29;Kernouës;C;Non
29095;53;29;Kersaint-Plabennec;C;Non
29097;53;29;Lampaul-Guimiliau;C;Non
29098;53;29;Lampaul-Plouarzel;C;Non
29099;53;29;Lampaul-Ploudalmézeau;C;Non
29100;53;29;Lanarvily;C;Non
29101;53;29;Landéda;C;Non
29102;53;29;Landeleau;C;Non
29103;53;29;Landerneau;B1;Non
29104;53;29;Landévennec;C;Non
29105;53;29;Landivisiau;C;Non
29106;53;29;Landrévarzec;C;Non
29107;53;29;Landudal;C;Non
29108;53;29;Landudec;C;Non
29109;53;29;Landunvez;C;Non
29110;53;29;Langolen;C;Non
29111;53;29;Lanhouarneau;C;Non
29112;53;29;Lanildut;C;Non
29113;53;29;Lanmeur;C;Non
29114;53;29;Lannéanou;C;Non
29115;53;29;Lannédern;C;Non
29116;53;29;Lanneuffret;C;Non
29117;53;29;Lannilis;C;Non
29119;53;29;Lanrivoaré;C;Non
29120;53;29;Lanvéoc;C;Non
29122;53;29;Laz;C;Non
29123;53;29;Lennon;C;Non
29124;53;29;Lesneven;C;Non
29125;53;29;Leuhan;C;Non
29126;53;29;Loc-Brévalaire;C;Non
29128;53;29;Loc-Eguiner;C;Non
29130;53;29;Locmaria-Plouzané;C;Non
29131;53;29;Locmélar;C;Non
29132;53;29;Locquénolé;C;Non
29133;53;29;Locquirec;C;Non
29134;53;29;Locronan;C;Non
29135;53;29;Loctudy;B2;Non
29136;53;29;Locunolé;C;Non
29137;53;29;Logonna-Daoulas;C;Non
29139;53;29;Lopérec;C;Non
29140;53;29;Loperhet;B2;Non
29141;53;29;Loqueffret;C;Non
29142;53;29;Lothey;C;Non
29143;53;29;Mahalon;C;Non
29144;53;29;La Martyre;C;Non
29145;53;29;Confort-Meilars;C;Non
29146;53;29;Melgven;C;Non
29147;53;29;Mellac;C;Non
29148;53;29;Mespaul;C;Non
29150;53;29;Moëlan-sur-Mer;C;Non
29151;53;29;Morlaix;C;Non
29152;53;29;Motreff;C;Non
29153;53;29;Névez;C;Non
29155;53;29;Ouessant;B2;Non
29156;53;29;Pencran;C;Non
29158;53;29;Penmarch;B2;Non
29159;53;29;Peumerit;C;Non
29160;53;29;Plabennec;C;Non
29161;53;29;Pleuven;B2;Non
29162;53;29;Pleyben;C;Non
29163;53;29;Pleyber-Christ;C;Non
29165;53;29;Plobannalec-Lesconil;B2;Non
29166;53;29;Ploéven;C;Non
29167;53;29;Plogastel-Saint-Germain;C;Non
29168;53;29;Plogoff;C;Non
29169;53;29;Plogonnec;B2;Non
29170;53;29;Plomelin;B2;Non
29171;53;29;Plomeur;B2;Non
29172;53;29;Plomodiern;C;Non
29173;53;29;Plonéis;B2;Non
29174;53;29;Plonéour-Lanvern;C;Non
29175;53;29;Plonévez-du-Faou;C;Non
29176;53;29;Plonévez-Porzay;C;Non
29177;53;29;Plouarzel;C;Non
29178;53;29;Ploudalmézeau;C;Non
29179;53;29;Ploudaniel;C;Non
29180;53;29;Ploudiry;C;Non
29181;53;29;Plouédern;C;Non
29182;53;29;Plouégat-Guérand;C;Non
29183;53;29;Plouégat-Moysan;C;Non
29184;53;29;Plouénan;C;Non
29185;53;29;Plouescat;C;Non
29186;53;29;Plouezoc'h;C;Non
29187;53;29;Plougar;C;Non
29188;53;29;Plougasnou;C;Non
29189;53;29;Plougastel-Daoulas;B1;Non
29190;53;29;Plougonvelin;B1;Oui
29191;53;29;Plougonven;C;Non
29192;53;29;Plougoulm;C;Non
29193;53;29;Plougourvest;C;Non
29195;53;29;Plouguerneau;C;Non
29196;53;29;Plouguin;C;Non
29197;53;29;Plouhinec;C;Non
29198;53;29;Plouider;C;Non
29199;53;29;Plouigneau;C;Non
29201;53;29;Ploumoguer;C;Non
29202;53;29;Plounéour-Ménez;C;Non
29204;53;29;Plounéventer;C;Non
29205;53;29;Plounévézel;C;Non
29206;53;29;Plounévez-Lochrist;C;Non
29207;53;29;Plourin-lès-Morlaix;C;Non
29208;53;29;Plourin;C;Non
29209;53;29;Plouvien;C;Non
29210;53;29;Plouvorn;C;Non
29211;53;29;Plouyé;C;Non
29212;53;29;Plouzané;B1;Non
29213;53;29;Plouzévédé;C;Non
29214;53;29;Plovan;C;Non
29215;53;29;Plozévet;C;Non
29216;53;29;Pluguffan;B2;Non
29217;53;29;Pont-Aven;C;Non
29218;53;29;Pont-Croix;C;Non
29220;53;29;Pont-l'Abbé;B1;Non
29221;53;29;Porspoder;C;Non
29222;53;29;Port-Launay;C;Non
29224;53;29;Pouldergat;C;Non
29225;53;29;Pouldreuzic;C;Non
29226;53;29;Poullan-sur-Mer;C;Non
29227;53;29;Poullaouen;C;Non
29228;53;29;Primelin;C;Non
29229;53;29;Quéménéven;C;Non
29230;53;29;Querrien;C;Non
29232;53;29;Quimper;B1;Non
29233;53;29;Quimperlé;C;Non
29234;53;29;Rédené;C;Non
29235;53;29;Le Relecq-Kerhuon;B1;Non
29236;53;29;Riec-sur-Bélon;C;Non
29237;53;29;La Roche-Maurice;C;Non
29238;53;29;Roscanvel;C;Non
29239;53;29;Roscoff;C;Non
29240;53;29;Rosnoën;C;Non
29241;53;29;Rosporden;C;Non
29243;53;29;Saint-Coulitz;C;Non
29244;53;29;Saint-Derrien;C;Non
29245;53;29;Saint-Divy;C;Non
29246;53;29;Saint-Eloy;C;Non
29247;53;29;Saint-Évarzec;C;Non
29248;53;29;Saint-Frégant;C;Non
29249;53;29;Saint-Goazec;C;Non
29250;53;29;Saint-Hernin;C;Non
29251;53;29;Saint-Jean-du-Doigt;C;Non
29252;53;29;Saint-Jean-Trolimon;B2;Non
29254;53;29;Saint-Martin-des-Champs;C;Non
29255;53;29;Saint-Méen;C;Non
29256;53;29;Saint-Nic;C;Non
29257;53;29;Saint-Pabu;C;Non
29259;53;29;Saint-Pol-de-Léon;C;Non
29260;53;29;Saint-Renan;C;Non
29261;53;29;Saint-Rivoal;C;Non
29262;53;29;Saint-Sauveur;C;Non
29263;53;29;Saint-Ségal;C;Non
29264;53;29;Saint-Servais;C;Non
29265;53;29;Sainte-Sève;C;Non
29266;53;29;Saint-Thégonnec Loc-Eguiner;C;Non
29267;53;29;Saint-Thois;C;Non
29268;53;29;Saint-Thonan;C;Non
29269;53;29;Saint-Thurien;C;Non
29270;53;29;Saint-Urbain;C;Non
29271;53;29;Saint-Vougay;C;Non
29272;53;29;Saint-Yvi;C;Non
29273;53;29;Santec;C;Non
29274;53;29;Scaër;C;Non
29275;53;29;Scrignac;C;Non
29276;53;29;Sibiril;C;Non
29277;53;29;Sizun;C;Non
29278;53;29;Spézet;C;Non
29279;53;29;Taulé;C;Non
29280;53;29;Telgruc-sur-Mer;C;Non
29281;53;29;Tourch;C;Non
29282;53;29;Trébabu;C;Non
29284;53;29;Treffiagat;B2;Non
29285;53;29;Tréflaouénan;C;Non
29286;53;29;Tréflévénez;C;Non
29287;53;29;Tréflez;C;Non
29288;53;29;Trégarantec;C;Non
29289;53;29;Trégarvan;C;Non
29290;53;29;Tréglonou;C;Non
29291;53;29;Trégourez;C;Non
29292;53;29;Tréguennec;C;Non
29293;53;29;Trégunc;B1;Non
29294;53;29;Le Tréhou;C;Non
29295;53;29;Trémaouézan;C;Non
29296;53;29;Tréméoc;C;Non
29297;53;29;Tréméven;C;Non
29298;53;29;Tréogat;C;Non
29299;53;29;Tréouergat;C;Non
29300;53;29;Le Trévoux;C;Non
29301;53;29;Trézilidé;C;Non
29302;53;29;Pont-de-Buis-lès-Quimerch;C;Non
2A001;94;2A;Afa;B1;Non
2A004;94;2A;Ajaccio;A;Non
2A006;94;2A;Alata;B1;Non
2A008;94;2A;Albitreccia;B1;Non
2A011;94;2A;Altagène;B2;Non
2A014;94;2A;Ambiegna;B2;Non
2A017;94;2A;Appietto;B1;Non
2A018;94;2A;Arbellara;B2;Non
2A019;94;2A;Arbori;B2;Non
2A021;94;2A;Argiusta-Moriccio;B2;Non
2A022;94;2A;Arro;B2;Non
2A024;94;2A;Aullène;B2;Non
2A026;94;2A;Azilone-Ampaza;B2;Non
2A027;94;2A;Azzana;B2;Non
2A028;94;2A;Balogna;B2;Non
2A031;94;2A;Bastelica;B2;Non
2A032;94;2A;Bastelicaccia;B1;Non
2A035;94;2A;Belvédère-Campomoro;B2;Non
2A038;94;2A;Bilia;B2;Non
2A040;94;2A;Bocognano;B2;Non
2A041;94;2A;Bonifacio;A;Non
2A048;94;2A;Calcatoggio;B1;Oui
2A056;94;2A;Campo;B2;Non
2A060;94;2A;Cannelle;B1;Oui
2A061;94;2A;Carbini;B2;Non
2A062;94;2A;Carbuccia;B1;Oui
2A064;94;2A;Cardo-Torgia;B2;Non
2A065;94;2A;Cargèse;B2;Non
2A066;94;2A;Cargiaca;B2;Non
2A070;94;2A;Casaglione;B2;Non
2A071;94;2A;Casalabriva;B2;Non
2A085;94;2A;Cauro;B2;Non
2A089;94;2A;Ciamannacce;B2;Non
2A090;94;2A;Coggia;B2;Non
2A091;94;2A;Cognocoli-Monticchi;B2;Non
2A092;94;2A;Conca;B2;Non
2A094;94;2A;Corrano;B2;Non
2A098;94;2A;Coti-Chiavari;B1;Oui
2A099;94;2A;Cozzano;B2;Non
2A100;94;2A;Cristinacce;B2;Non
2A103;94;2A;Cuttoli-Corticchiato;B1;Non
2A104;94;2A;Eccica-Suarella;B1;Oui
2A108;94;2A;Évisa;B2;Non
2A114;94;2A;Figari;B2;Non
2A115;94;2A;Foce;B2;Non
2A117;94;2A;Forciolo;B2;Non
2A118;94;2A;Fozzano;B2;Non
2A119;94;2A;Frasseto;B2;Non
2A127;94;2A;Giuncheto;B1;Non
2A128;94;2A;Granace;B2;Non
2A129;94;2A;Grossa;B2;Non
2A130;94;2A;Grosseto-Prugna;A;Oui
2A131;94;2A;Guagno;B2;Non
2A132;94;2A;Guargualé;B2;Non
2A133;94;2A;Guitera-les-Bains;B2;Non
2A139;94;2A;Lecci;B1;Non
2A141;94;2A;Letia;B2;Non
2A142;94;2A;Levie;B2;Non
2A144;94;2A;Lopigna;B1;Oui
2A146;94;2A;Loreto-di-Tallano;B2;Non
2A154;94;2A;Marignana;B2;Non
2A158;94;2A;Mela;B2;Non
2A160;94;2A;Moca-Croce;B2;Non
2A163;94;2A;Monacia-d'Aullène;B2;Non
2A174;94;2A;Murzo;B2;Non
2A181;94;2A;Ocana;B2;Non
2A186;94;2A;Olivese;B2;Non
2A189;94;2A;Olmeto;B2;Non
2A191;94;2A;Olmiccia;B2;Non
2A196;94;2A;Orto;B2;Non
2A197;94;2A;Osani;B2;Non
2A198;94;2A;Ota;B2;Non
2A200;94;2A;Palneca;B2;Non
2A203;94;2A;Partinello;B2;Non
2A204;94;2A;Pastricciola;B2;Non
2A209;94;2A;Peri;B1;Non
2A211;94;2A;Petreto-Bicchisano;B2;Non
2A212;94;2A;Piana;B2;Non
2A215;94;2A;Pianottoli-Caldarello;B2;Non
2A228;94;2A;Pietrosella;A;Oui
2A232;94;2A;Pila-Canale;B2;Non
2A240;94;2A;Poggiolo;B2;Non
2A247;94;2A;Porto-Vecchio;A;Non
2A249;94;2A;Propriano;A;Oui
2A253;94;2A;Quasquara;B2;Non
2A254;94;2A;Quenza;B2;Non
2A258;94;2A;Renno;B2;Non
2A259;94;2A;Rezza;B2;Non
2A262;94;2A;Rosazia;B2;Non
2A266;94;2A;Salice;B2;Non
2A268;94;2A;Sampolo;B2;Non
2A269;94;2A;Sari-Solenzara;B2;Non
2A270;94;2A;Sari-d'Orcino;B2;Non
2A271;94;2A;Sarrola-Carcopino;A;Oui
2A272;94;2A;Sartène;B1;Non
2A276;94;2A;Serra-di-Ferro;B1;Oui
2A278;94;2A;Serra-di-Scopamène;B2;Non
2A279;94;2A;Serriera;B2;Non
2A282;94;2A;Soccia;B2;Non
2A284;94;2A;Sollacaro;B2;Non
2A285;94;2A;Sorbollano;B2;Non
2A288;94;2A;Sotta;B2;Non
2A295;94;2A;Sant'Andréa-d'Orcino;B1;Oui
2A300;94;2A;San-Gavino-di-Carbini;B2;Non
2A308;94;2A;Sainte-Lucie-de-Tallano;B2;Non
2A310;94;2A;Santa-Maria-Figaniella;B2;Non
2A312;94;2A;Santa-Maria-Siché;B2;Non
2A322;94;2A;Tasso;B2;Non
2A323;94;2A;Tavaco;B1;Non
2A324;94;2A;Tavera;B2;Non
2A326;94;2A;Tolla;B2;Non
2A330;94;2A;Ucciani;B2;Non
2A331;94;2A;Urbalacone;B2;Non
2A336;94;2A;Valle-di-Mezzana;B1;Non
2A345;94;2A;Vero;B1;Oui
2A348;94;2A;Vico;B2;Non
2A349;94;2A;Viggianello;B2;Non
2A351;94;2A;Villanova;B1;Non
2A357;94;2A;Zérubia;B2;Non
2A358;94;2A;Zévaco;B2;Non
2A359;94;2A;Zicavo;B2;Non
2A360;94;2A;Zigliara;B2;Non
2A362;94;2A;Zonza;B1;Oui
2A363;94;2A;Zoza;B2;Non
2B002;94;2B;Aghione;B2;Non
2B003;94;2B;Aiti;B2;Non
2B005;94;2B;Alando;B2;Non
2B007;94;2B;Albertacce;B2;Non
2B009;94;2B;Aléria;B2;Non
2B010;94;2B;Algajola;B1;Non
2B012;94;2B;Altiani;B2;Non
2B013;94;2B;Alzi;B2;Non
2B015;94;2B;Ampriani;B2;Non
2B016;94;2B;Antisanti;B2;Non
2B020;94;2B;Aregno;B1;Non
2B023;94;2B;Asco;B2;Non
2B025;94;2B;Avapessa;B2;Non
2B029;94;2B;Barbaggio;B2;Non
2B030;94;2B;Barrettali;B2;Non
2B033;94;2B;Bastia;B1;Non
2B034;94;2B;Belgodère;B2;Non
2B036;94;2B;Bigorno;B2;Non
2B037;94;2B;Biguglia;B1;Non
2B039;94;2B;Bisinchi;B2;Non
2B042;94;2B;Borgo;B1;Non
2B043;94;2B;Brando;B1;Non
2B045;94;2B;Bustanico;B2;Non
2B046;94;2B;Cagnano;B2;Non
2B047;94;2B;Calacuccia;B2;Non
2B049;94;2B;Calenzana;B1;Non
2B050;94;2B;Calvi;A;Non
2B051;94;2B;Cambia;B2;Non
2B052;94;2B;Campana;B2;Non
2B053;94;2B;Campi;B2;Non
2B054;94;2B;Campile;B2;Non
2B055;94;2B;Campitello;B2;Non
2B057;94;2B;Canale-di-Verde;B2;Non
2B058;94;2B;Canari;B2;Non
2B059;94;2B;Canavaggia;B2;Non
2B063;94;2B;Carcheto-Brustico;B2;Non
2B067;94;2B;Carpineto;B2;Non
2B068;94;2B;Carticasi;B2;Non
2B069;94;2B;Casabianca;B2;Non
2B072;94;2B;Casalta;B2;Non
2B073;94;2B;Casamaccioli;B2;Non
2B074;94;2B;Casanova;B2;Non
2B075;94;2B;Casevecchie;B2;Non
2B077;94;2B;Castellare-di-Casinca;B1;Non
2B078;94;2B;Castellare-di-Mercurio;B2;Non
2B079;94;2B;Castello-di-Rostino;B2;Non
2B080;94;2B;Castifao;B2;Non
2B081;94;2B;Castiglione;B2;Non
2B082;94;2B;Castineta;B2;Non
2B083;94;2B;Castirla;B2;Non
2B084;94;2B;Cateri;B2;Non
2B086;94;2B;Centuri;B2;Non
2B087;94;2B;Cervione;B2;Non
2B088;94;2B;Chiatra;B2;Non
2B093;94;2B;Corbara;B1;Non
2B095;94;2B;Corscia;B2;Non
2B096;94;2B;Corte;B1;Oui
2B097;94;2B;Costa;B2;Non
2B101;94;2B;Croce;B2;Non
2B102;94;2B;Crocicchia;B2;Non
2B105;94;2B;Erbajolo;B2;Non
2B106;94;2B;Érone;B2;Non
2B107;94;2B;Ersa;B2;Non
2B109;94;2B;Farinole;B1;Oui
2B110;94;2B;Favalello;B2;Non
2B111;94;2B;Felce;B2;Non
2B112;94;2B;Feliceto;B2;Non
2B113;94;2B;Ficaja;B2;Non
2B116;94;2B;Focicchia;B2;Non
2B120;94;2B;Furiani;B1;Non
2B121;94;2B;Galéria;B2;Non
2B122;94;2B;Gavignano;B2;Non
2B123;94;2B;Ghisonaccia;B1;Oui
2B124;94;2B;Ghisoni;B2;Non
2B125;94;2B;Giocatojo;B2;Non
2B126;94;2B;Giuncaggio;B2;Non
2B134;94;2B;L'Île-Rousse;A;Oui
2B135;94;2B;Isolaccio-di-Fiumorbo;B2;Non
2B136;94;2B;Lama;B1;Oui
2B137;94;2B;Lano;B2;Non
2B138;94;2B;Lavatoggio;B2;Non
2B140;94;2B;Lento;B2;Non
2B143;94;2B;Linguizzetta;B2;Non
2B145;94;2B;Loreto-di-Casinca;B2;Non
2B147;94;2B;Lozzi;B2;Non
2B148;94;2B;Lucciana;B1;Non
2B149;94;2B;Lugo-di-Nazza;B2;Non
2B150;94;2B;Lumio;B1;Non
2B152;94;2B;Luri;B2;Non
2B153;94;2B;Manso;B2;Non
2B155;94;2B;Matra;B2;Non
2B156;94;2B;Mausoléo;B2;Non
2B157;94;2B;Mazzola;B2;Non
2B159;94;2B;Meria;B2;Non
2B161;94;2B;Moïta;B2;Non
2B162;94;2B;Moltifao;B2;Non
2B164;94;2B;Monacia-d'Orezza;B2;Non
2B165;94;2B;Moncale;B1;Non
2B166;94;2B;Monte;B2;Non
2B167;94;2B;Montegrosso;B2;Non
2B168;94;2B;Monticello;B1;Non
2B169;94;2B;Morosaglia;B2;Non
2B170;94;2B;Morsiglia;B2;Non
2B171;94;2B;Muracciole;B2;Non
2B172;94;2B;Murato;B2;Non
2B173;94;2B;Muro;B2;Non
2B175;94;2B;Nessa;B2;Non
2B176;94;2B;Nocario;B2;Non
2B177;94;2B;Noceta;B2;Non
2B178;94;2B;Nonza;B2;Non
2B179;94;2B;Novale;B2;Non
2B180;94;2B;Novella;B2;Non
2B182;94;2B;Occhiatana;B2;Non
2B183;94;2B;Ogliastro;B2;Non
2B184;94;2B;Olcani;B1;Oui
2B185;94;2B;Oletta;B1;Oui
2B187;94;2B;Olmeta-di-Capocorso;B2;Non
2B188;94;2B;Olmeta-di-Tuda;B2;Non
2B190;94;2B;Olmi-Cappella;B2;Non
2B192;94;2B;Olmo;B2;Non
2B193;94;2B;Omessa;B2;Non
2B194;94;2B;Ortale;B2;Non
2B195;94;2B;Ortiporio;B2;Non
2B199;94;2B;Palasca;B2;Non
2B201;94;2B;Pancheraccia;B2;Non
2B202;94;2B;Parata;B2;Non
2B205;94;2B;Patrimonio;B2;Non
2B206;94;2B;Penta-Acquatella;B2;Non
2B207;94;2B;Penta-di-Casinca;B1;Non
2B208;94;2B;Perelli;B2;Non
2B210;94;2B;Pero-Casevecchie;B2;Non
2B213;94;2B;Pianello;B2;Non
2B214;94;2B;Piano;B2;Non
2B216;94;2B;Piazzali;B2;Non
2B217;94;2B;Piazzole;B2;Non
2B218;94;2B;Piedicorte-di-Gaggio;B2;Non
2B219;94;2B;Piedicroce;B2;Non
2B220;94;2B;Piedigriggio;B2;Non
2B221;94;2B;Piedipartino;B2;Non
2B222;94;2B;Pie-d'Orezza;B2;Non
2B223;94;2B;Pietralba;B2;Non
2B224;94;2B;Pietracorbara;B1;Oui
2B225;94;2B;Pietra-di-Verde;B2;Non
2B226;94;2B;Pietraserena;B2;Non
2B227;94;2B;Pietricaggio;B2;Non
2B229;94;2B;Pietroso;B2;Non
2B230;94;2B;Piève;B2;Non
2B231;94;2B;Pigna;B1;Non
2B233;94;2B;Pino;B2;Non
2B234;94;2B;Piobetta;B2;Non
2B235;94;2B;Pioggiola;B2;Non
2B236;94;2B;Poggio-di-Nazza;B2;Non
2B238;94;2B;Poggio-di-Venaco;B2;Non
2B239;94;2B;Poggio-d'Oletta;B2;Non
2B241;94;2B;Poggio-Marinaccio;B2;Non
2B242;94;2B;Poggio-Mezzana;B1;Non
2B243;94;2B;Polveroso;B2;Non
2B244;94;2B;Popolasca;B2;Non
2B245;94;2B;Porri;B2;Non
2B246;94;2B;La Porta;B2;Non
2B248;94;2B;Prato-di-Giovellina;B2;Non
2B250;94;2B;Prunelli-di-Casacconi;B2;Non
2B251;94;2B;Prunelli-di-Fiumorbo;B1;Oui
2B252;94;2B;Pruno;B2;Non
2B255;94;2B;Quercitello;B2;Non
2B256;94;2B;Rapaggio;B2;Non
2B257;94;2B;Rapale;B2;Non
2B260;94;2B;Riventosa;B2;Non
2B261;94;2B;Rogliano;B2;Non
2B263;94;2B;Rospigliani;B2;Non
2B264;94;2B;Rusio;B2;Non
2B265;94;2B;Rutali;B2;Non
2B267;94;2B;Saliceto;B2;Non
2B273;94;2B;Scata;B2;Non
2B274;94;2B;Scolca;B2;Non
2B275;94;2B;Sermano;B2;Non
2B277;94;2B;Serra-di-Fiumorbo;B2;Non
2B280;94;2B;Silvareccio;B2;Non
2B281;94;2B;Sisco;B2;Non
2B283;94;2B;Solaro;B2;Non
2B286;94;2B;Sorbo-Ocagnano;B1;Non
2B287;94;2B;Sorio;B2;Non
2B289;94;2B;Soveria;B2;Non
2B290;94;2B;Speloncato;B2;Non
2B291;94;2B;Stazzona;B2;Non
2B292;94;2B;Sant'Andréa-di-Bozio;B2;Non
2B293;94;2B;Sant'Andréa-di-Cotone;B2;Non
2B296;94;2B;Sant'Antonino;B2;Non
2B297;94;2B;San-Damiano;B2;Non
2B298;94;2B;Saint-Florent;B1;Oui
2B299;94;2B;San-Gavino-d'Ampugnani;B2;Non
2B301;94;2B;San-Gavino-di-Tenda;B2;Non
2B302;94;2B;San-Giovanni-di-Moriani;B2;Non
2B303;94;2B;San-Giuliano;B2;Non
2B304;94;2B;San-Lorenzo;B2;Non
2B305;94;2B;San-Martino-di-Lota;B1;Non
2B306;94;2B;Santa-Lucia-di-Mercurio;B2;Non
2B307;94;2B;Santa-Lucia-di-Moriani;B1;Non
2B309;94;2B;Santa-Maria-di-Lota;B1;Non
2B311;94;2B;Santa-Maria-Poggio;B2;Non
2B313;94;2B;San-Nicolao;B1;Oui
2B314;94;2B;Santo-Pietro-di-Tenda;B2;Non
