"CRAMANT";"Cramant";"51530";"51196";3
"LA CROIX EN CHAMPAGNE";"La Croix-en-Champagne";"51600";"51197";3
"CRUGNY";"Crugny";"51170";"51198";3
"CUCHERY";"Cuchery";"51480";"51199";3
"CUIS";"Cuis";"51530";"51200";3
"CUIS";"Cuis";"51700";"51200";3
"CUISLES";"Cuisles";"51700";"51201";3
"CUMIERES";"Cumières";"51480";"51202";3
"CUPERLY";"Cuperly";"51400";"51203";3
"DAMERY";"Damery";"51480";"51204";3
"DAMPIERRE AU TEMPLE";"Dampierre-au-Temple";"51400";"51205";3
"DAMPIERRE LE CHATEAU";"Dampierre-le-Château";"51330";"51206";3
"DAMPIERRE SUR MOIVRE";"Dampierre-sur-Moivre";"51240";"51208";3
"DIZY";"Dizy";"51530";"51210";3
"DOMMARTIN DAMPIERRE";"Dommartin-Dampierre";"51800";"51211";3
"DOMMARTIN LETTREE";"Dommartin-Lettrée";"51320";"51212";3
"DOMMARTIN SOUS HANS";"Dommartin-sous-Hans";"51800";"51213";3
"DOMMARTIN VARIMONT";"Dommartin-Varimont";"51330";"51214";3
"DOMPREMY";"Dompremy";"51300";"51215";3
"DONTRIEN";"Dontrien";"51490";"51216";3
"DORMANS";"Dormans";"51700";"51217";3
"VAL DE VIERE";"Val-de-Vière";"51340";"51218";3
"DROSNAY";"Drosnay";"51290";"51219";3
"DROUILLY";"Drouilly";"51300";"51220";3
"ECLAIRES";"Éclaires";"51800";"51222";3
"ECOLLEMONT";"Écollemont";"51290";"51223";3
"ECRIENNES";"Écriennes";"51300";"51224";3
"ECUEIL";"Écueil";"51500";"51225";3
"ECURY LE REPOS";"Écury-le-Repos";"51230";"51226";3
"ECURY SUR COOLE";"Écury-sur-Coole";"51240";"51227";3
"ELISE DAUCOURT";"Élise-Daucourt";"51800";"51228";3
"EPENSE";"Épense";"51330";"51229";3
"EPERNAY";"Épernay";"51200";"51230";3
"L EPINE";"L'Épine";"51460";"51231";3
"EPOYE";"Époye";"51490";"51232";3
"ESCARDES";"Escardes";"51310";"51233";3
"ESCLAVOLLES LUREY";"Esclavolles-Lurey";"51260";"51234";3
"LES ESSARTS LES SEZANNE";"Les Essarts-lès-Sézanne";"51120";"51235";3
"LES ESSARTS LE VICOMTE";"Les Essarts-le-Vicomte";"51310";"51236";3
"ESTERNAY";"Esternay";"51310";"51237";3
"ETOGES";"Étoges";"51270";"51238";3
"ETRECHY";"Étréchy";"51130";"51239";3
"ETREPY";"Étrepy";"51340";"51240";3
"EUVY";"Euvy";"51230";"51241";3
"FAGNIERES";"Fagnières";"51510";"51242";3
"FAUX FRESNAY";"Faux-Fresnay";"51230";"51243";3
"FAUX VESIGNEUL";"Faux-Vésigneul";"51320";"51244";3
"FAVEROLLES ET COEMY";"Faverolles-et-Coëmy";"51170";"51245";3
"FAVRESSE";"Favresse";"51300";"51246";3
"FEREBRIANGES";"Fèrebrianges";"51270";"51247";3
"FERE CHAMPENOISE";"Fère-Champenoise";"51230";"51248";3
"FESTIGNY";"Festigny";"51700";"51249";3
"FISMES";"Fismes";"51170";"51250";3
"FLAVIGNY";"Flavigny";"51190";"51251";3
"FLEURY LA RIVIERE";"Fleury-la-Rivière";"51480";"51252";3
"FLORENT EN ARGONNE";"Florent-en-Argonne";"51800";"51253";3
"FONTAINE DENIS NUISY";"Fontaine-Denis-Nuisy";"51120";"51254";3
"FONTAINE EN DORMOIS";"Fontaine-en-Dormois";"51800";"51255";3
"FONTAINE SUR AY";"Fontaine-sur-Ay";"51160";"51256";3
"LA FORESTIERE";"La Forestière";"51120";"51258";3
"FRANCHEVILLE";"Francheville";"51240";"51259";3
"LE FRESNE";"Le Fresne";"51240";"51260";3
"FRESNE LES REIMS";"Fresne-lès-Reims";"51110";"51261";3
"FRIGNICOURT";"Frignicourt";"51300";"51262";3
"FROMENTIERES";"Fromentières";"51210";"51263";3
"LE GAULT SOIGNY";"Le Gault-Soigny";"51210";"51264";3
"GAYE";"Gaye";"51120";"51265";3
"GERMAINE";"Germaine";"51160";"51266";3
"GERMIGNY";"Germigny";"51390";"51267";3
"GERMINON";"Germinon";"51130";"51268";3
"GIFFAUMONT CHAMPAUBERT";"Giffaumont-Champaubert";"51290";"51269";3
"GIGNY BUSSY";"Gigny-Bussy";"51290";"51270";3
"GIONGES";"Gionges";"51130";"51271";3
"GIVRY EN ARGONNE";"Givry-en-Argonne";"51330";"51272";3
"GIVRY LES LOISY";"Givry-lès-Loisy";"51130";"51273";3
"GIZAUCOURT";"Gizaucourt";"51800";"51274";3
"GLANNES";"Glannes";"51300";"51275";3
"GOURGANCON";"Gourgançon";"51230";"51276";3
"STE MARIE DU LAC NUISEMENT";"Sainte-Marie-du-Lac-Nuisement";"51290";"51277";3
"LES GRANDES LOGES";"Les Grandes-Loges";"51400";"51278";3
"GRANGES SUR AUBE";"Granges-sur-Aube";"51260";"51279";3
"GRATREUIL";"Gratreuil";"51800";"51280";3
"GRAUVES";"Grauves";"51190";"51281";3
"GUEUX";"Gueux";"51390";"51282";3
"HANS";"Hans";"51800";"51283";3
"HAUSSIGNEMONT";"Haussignémont";"51300";"51284";3
"HAUSSIMONT";"Haussimont";"51320";"51285";3
"HAUTEVILLE";"Hauteville";"51290";"51286";3
"HAUTVILLERS";"Hautvillers";"51160";"51287";3
"HEILTZ LE HUTIER";"Heiltz-le-Hutier";"51300";"51288";3
"HEILTZ LE MAURUPT";"Heiltz-le-Maurupt";"51340";"51289";3
"HEILTZ L EVEQUE";"Heiltz-l'Évêque";"51340";"51290";3
"HERMONVILLE";"Hermonville";"51220";"51291";3
"HERPONT";"Herpont";"51460";"51292";3
"HEUTREGIVILLE";"Heutrégiville";"51110";"51293";3
"HOURGES";"Hourges";"51140";"51294";3
"HUIRON";"Huiron";"51300";"51295";3
"HUMBAUVILLE";"Humbauville";"51320";"51296";3
"IGNY COMBLIZY";"Igny-Comblizy";"51700";"51298";3
"ISLES SUR SUIPPE";"Isles-sur-Suippe";"51110";"51299";3
"ISLE SUR MARNE";"Isle-sur-Marne";"51290";"51300";3
"ISSE";"Isse";"51150";"51301";3
"LES ISTRES ET BURY";"Les Istres-et-Bury";"51190";"51302";3
"JALONS";"Jâlons";"51150";"51303";3
"JANVILLIERS";"Janvilliers";"51210";"51304";3
"JANVRY";"Janvry";"51390";"51305";3
"JOISELLE";"Joiselle";"51310";"51306";3
"JONCHERY SUR SUIPPE";"Jonchery-sur-Suippe";"51600";"51307";3
"JONCHERY SUR VESLE";"Jonchery-sur-Vesle";"51140";"51308";3
"JONQUERY";"Jonquery";"51700";"51309";3
"JOUY LES REIMS";"Jouy-lès-Reims";"51390";"51310";3
"JUSSECOURT MINECOURT";"Jussecourt-Minecourt";"51340";"51311";3
"JUVIGNY";"Juvigny";"51150";"51312";3
"LACHY";"Lachy";"51120";"51313";3
"LAGERY";"Lagery";"51170";"51314";3
"LANDRICOURT";"Landricourt";"51290";"51315";3
"LARZICOURT";"Larzicourt";"51290";"51316";3
"LAVAL SUR TOURBE";"Laval-sur-Tourbe";"51600";"51317";3
"LAVANNES";"Lavannes";"51110";"51318";3
"LENHARREE";"Lenharrée";"51230";"51319";3
"LEUVRIGNY";"Leuvrigny";"51700";"51320";3
"LHERY";"Lhéry";"51170";"51321";3
"LIGNON";"Lignon";"51290";"51322";3
"LINTHELLES";"Linthelles";"51230";"51323";3
"LINTHES";"Linthes";"51230";"51324";3
"LISSE EN CHAMPAGNE";"Lisse-en-Champagne";"51300";"51325";3
"LIVRY LOUVERCY";"Livry-Louvercy";"51400";"51326";3
"LOISY EN BRIE";"Loisy-en-Brie";"51130";"51327";3
"LOISY SUR MARNE";"Loisy-sur-Marne";"51300";"51328";3
"LOIVRE";"Loivre";"51220";"51329";3
"LOUVOIS";"Louvois";"51150";"51331";3
"LUDES";"Ludes";"51500";"51333";3
"LUXEMONT ET VILLOTTE";"Luxémont-et-Villotte";"51300";"51334";3
"MAFFRECOURT";"Maffrécourt";"51800";"51336";3
"MAGNEUX";"Magneux";"51170";"51337";3
"MAILLY CHAMPAGNE";"Mailly-Champagne";"51500";"51338";3
"MAIRY SUR MARNE";"Mairy-sur-Marne";"51240";"51339";3
"MAISONS EN CHAMPAGNE";"Maisons-en-Champagne";"51300";"51340";3
"MALMY";"Malmy";"51800";"51341";3
"MANCY";"Mancy";"51530";"51342";3
"MARCILLY SUR SEINE";"Marcilly-sur-Seine";"51260";"51343";3
"MARDEUIL";"Mardeuil";"51530";"51344";3
"MAREUIL EN BRIE";"Mareuil-en-Brie";"51270";"51345";3
"MAREUIL LE PORT";"Mareuil-le-Port";"51700";"51346";3
"MAREUIL SUR AY";"Mareuil-sur-Ay";"51160";"51347";3
"MARFAUX";"Marfaux";"51170";"51348";3
"MARGERIE HANCOURT";"Margerie-Hancourt";"51290";"51349";3
"MARGNY";"Margny";"51210";"51350";3
"MARIGNY";"Marigny";"51230";"51351";3
"MAROLLES";"Marolles";"51300";"51352";3
"MARSANGIS";"Marsangis";"51260";"51353";3
"MARSON";"Marson";"51240";"51354";3
"MASSIGES";"Massiges";"51800";"51355";3
"MATIGNICOURT GONCOURT";"Matignicourt-Goncourt";"51300";"51356";3
"MATOUGUES";"Matougues";"51510";"51357";3
"MAURUPT LE MONTOIS";"Maurupt-le-Montois";"51340";"51358";3
"MECRINGES";"Mécringes";"51210";"51359";3
"LE MEIX ST EPOING";"Le Meix-Saint-Epoing";"51120";"51360";3
"LE MEIX TIERCELIN";"Le Meix-Tiercelin";"51320";"51361";3
"MERFY";"Merfy";"51220";"51362";3
"MERLAUT";"Merlaut";"51300";"51363";3
"MERY PREMECY";"Méry-Prémecy";"51390";"51364";3
"LES MESNEUX";"Les Mesneux";"51370";"51365";3
"LE MESNIL SUR OGER";"Le Mesnil-sur-Oger";"51190";"51367";3
"MINAUCOURT LE MESNIL LES HURLUS";"Minaucourt-le-Mesnil-lès-Hurlus";"51800";"51368";3
"MOEURS VERDEY";"Mœurs-Verdey";"51120";"51369";3
"MOIREMONT";"Moiremont";"51800";"51370";3
"MOIVRE";"Moivre";"51240";"51371";3
"MONCETZ LONGEVAS";"Moncetz-Longevas";"51470";"51372";3
"MONCETZ L ABBAYE";"Moncetz-l'Abbaye";"51290";"51373";3
"MONDEMENT MONTGIVROUX";"Mondement-Montgivroux";"51120";"51374";3
"MONTBRE";"Montbré";"51500";"51375";3
"MONTGENOST";"Montgenost";"51260";"51376";3
"MONTEPREUX";"Montépreux";"51320";"51377";3
"MONTHELON";"Monthelon";"51530";"51378";3
"MONTIGNY SUR VESLE";"Montigny-sur-Vesle";"51140";"51379";3
"MONTMIRAIL";"Montmirail";"51210";"51380";3
"MONTMORT LUCY";"Montmort-Lucy";"51270";"51381";3
"MONT SUR COURVILLE";"Mont-sur-Courville";"51170";"51382";3
"MORANGIS";"Morangis";"51530";"51384";3
"MORSAINS";"Morsains";"51210";"51386";3
"MOSLINS";"Moslins";"51530";"51387";3
"MOURMELON LE GRAND";"Mourmelon-le-Grand";"51400";"51388";3
"MOURMELON LE PETIT";"Mourmelon-le-Petit";"51400";"51389";3
"MOUSSY";"Moussy";"51530";"51390";3
"MUIZON";"Muizon";"51140";"51391";3
"MUTIGNY";"Mutigny";"51160";"51392";3
"NANTEUIL LA FORET";"Nanteuil-la-Forêt";"51480";"51393";3
"NESLE LA REPOSTE";"Nesle-la-Reposte";"51120";"51395";3
"NESLE LE REPONS";"Nesle-le-Repons";"51700";"51396";3
"LA NEUVILLE AUX BOIS";"La Neuville-aux-Bois";"51330";"51397";3
"LA NEUVILLE AUX LARRIS";"La Neuville-aux-Larris";"51480";"51398";3
"LA NEUVILLE AU PONT";"La Neuville-au-Pont";"51800";"51399";3
"NEUVY";"Neuvy";"51310";"51402";3
"NOGENT L ABBESSE";"Nogent-l'Abbesse";"51420";"51403";3
"NOIRLIEU";"Noirlieu";"51330";"51404";3
"NORROIS";"Norrois";"51300";"51406";3
"LA NOUE";"La Noue";"51310";"51407";3
"NUISEMENT SUR COOLE";"Nuisement-sur-Coole";"51240";"51409";3
"OEUILLY";"Œuilly";"51480";"51410";3
"OGER";"Oger";"51190";"51411";3
"OGNES";"Ognes";"51230";"51412";3
"OIRY";"Oiry";"51530";"51413";3
"OLIZY";"Olizy";"51700";"51414";3
"OMEY";"Omey";"51240";"51415";3
"ORBAIS L ABBAYE";"Orbais-l'Abbaye";"51270";"51416";3
"ORCONTE";"Orconte";"51300";"51417";3
"ORMES";"Ormes";"51370";"51418";3
"OUTINES";"Outines";"51290";"51419";3
"OUTREPONT";"Outrepont";"51300";"51420";3
"OYES";"Oyes";"51120";"51421";3
"PARGNY LES REIMS";"Pargny-lès-Reims";"51390";"51422";3
"PARGNY SUR SAULX";"Pargny-sur-Saulx";"51340";"51423";3
"PASSAVANT EN ARGONNE";"Passavant-en-Argonne";"51800";"51424";3
"PASSY GRIGNY";"Passy-Grigny";"51700";"51425";3
"PEAS";"Péas";"51120";"51426";3
"LES PETITES LOGES";"Les Petites-Loges";"51400";"51428";3
"PEVY";"Pévy";"51140";"51429";3
"PIERRE MORAINS";"Pierre-Morains";"51130";"51430";3
"PIERRY";"Pierry";"51530";"51431";3
"PLEURS";"Pleurs";"51230";"51432";3
"PLICHANCOURT";"Plichancourt";"51300";"51433";3
"PLIVOT";"Plivot";"51150";"51434";3
"POCANCY";"Pocancy";"51130";"51435";3
"POGNY";"Pogny";"51240";"51436";3
"POILLY";"Poilly";"51170";"51437";3
"POIX";"Poix";"51460";"51438";3
"POMACLE";"Pomacle";"51110";"51439";3
"PONTFAVERGER MORONVILLIERS";"Pontfaverger-Moronvilliers";"51490";"51440";3
"PONTHION";"Ponthion";"51300";"51441";3
"POSSESSE";"Possesse";"51330";"51442";3
"POTANGIS";"Potangis";"51260";"51443";3
"POUILLON";"Pouillon";"51220";"51444";3
"POURCY";"Pourcy";"51480";"51445";3
"PRINGY";"Pringy";"51300";"51446";3
"PROSNES";"Prosnes";"51400";"51447";3
"PROUILLY";"Prouilly";"51140";"51448";3
"PRUNAY";"Prunay";"51360";"51449";3
"PUISIEULX";"Puisieulx";"51500";"51450";3
"QUEUDES";"Queudes";"51120";"51451";3
"RAPSECOURT";"Rapsécourt";"51330";"51452";3
"RECY";"Recy";"51520";"51453";3
"REIMS";"Reims";"51100";"51454";2
"REIMS";"Reims";"51300";"51454";2
"REIMS LA BRULEE";"Reims-la-Brûlée";"51300";"51455";3
"REMICOURT";"Remicourt";"51330";"51456";3
"REUIL";"Reuil";"51480";"51457";3
"REUVES";"Reuves";"51120";"51458";3
"REVEILLON";"Réveillon";"51310";"51459";3
"RIEUX";"Rieux";"51210";"51460";3
"RILLY LA MONTAGNE";"Rilly-la-Montagne";"51500";"51461";3
"LES RIVIERES HENRUEL";"Les Rivières-Henruel";"51300";"51463";3
"ROMAIN";"Romain";"51140";"51464";3
"ROMERY";"Romery";"51480";"51465";3
"ROMIGNY";"Romigny";"51170";"51466";3
"ROSNAY";"Rosnay";"51390";"51468";3
"ROUFFY";"Rouffy";"51130";"51469";3
"ROUVROY RIPONT";"Rouvroy-Ripont";"51800";"51470";3
"SACY";"Sacy";"51500";"51471";3
"ST AMAND SUR FION";"Saint-Amand-sur-Fion";"51300";"51472";3
"ST BON";"Saint-Bon";"51310";"51473";3
"ST BRICE COURCELLES";"Saint-Brice-Courcelles";"51370";"51474";2
"ST CHERON";"Saint-Chéron";"51290";"51475";3
"ST ETIENNE AU TEMPLE";"Saint-Étienne-au-Temple";"51460";"51476";3
"ST ETIENNE SUR SUIPPE";"Saint-Étienne-sur-Suippe";"51110";"51477";3
"ST EUPHRAISE ET CLAIRIZET";"Saint-Euphraise-et-Clairizet";"51390";"51479";3
"STE GEMME";"Sainte-Gemme";"51700";"51480";3
"ST GERMAIN LA VILLE";"Saint-Germain-la-Ville";"51240";"51482";3
"ST GIBRIEN";"Saint-Gibrien";"51510";"51483";3
"ST GILLES";"Saint-Gilles";"51170";"51484";3
"ST HILAIRE AU TEMPLE";"Saint-Hilaire-au-Temple";"51400";"51485";3
"ST HILAIRE LE GRAND";"Saint-Hilaire-le-Grand";"51600";"51486";3
"ST HILAIRE LE PETIT";"Saint-Hilaire-le-Petit";"51490";"51487";3
"ST IMOGES";"Saint-Imoges";"51160";"51488";3
"ST JEAN DEVANT POSSESSE";"Saint-Jean-devant-Possesse";"51330";"51489";3
"ST JEAN SUR MOIVRE";"Saint-Jean-sur-Moivre";"51240";"51490";3
"ST JEAN SUR TOURBE";"Saint-Jean-sur-Tourbe";"51600";"51491";3
"ST JUST SAUVAGE";"Saint-Just-Sauvage";"51260";"51492";3
"ST LEONARD";"Saint-Léonard";"51500";"51493";2
"ST LOUP";"Saint-Loup";"51120";"51495";3
"ST LUMIER EN CHAMPAGNE";"Saint-Lumier-en-Champagne";"51300";"51496";3
"ST LUMIER LA POPULEUSE";"Saint-Lumier-la-Populeuse";"51340";"51497";3
"ST MARD SUR AUVE";"Saint-Mard-sur-Auve";"51800";"51498";3
"ST MARD LES ROUFFY";"Saint-Mard-lès-Rouffy";"51130";"51499";3
"ST MARD SUR LE MONT";"Saint-Mard-sur-le-Mont";"51330";"51500";3
"STE MARIE A PY";"Sainte-Marie-à-Py";"51600";"51501";3
"ST MARTIN AUX CHAMPS";"Saint-Martin-aux-Champs";"51240";"51502";3
"ST MARTIN L HEUREUX";"Saint-Martin-l'Heureux";"51490";"51503";3
"ST MARTIN SUR LE PRE";"Saint-Martin-sur-le-Pré";"51520";"51504";3
"ST MASMES";"Saint-Masmes";"51490";"51505";3
"ST MEMMIE";"Saint-Memmie";"51470";"51506";3
"STE MENEHOULD";"Sainte-Menehould";"51800";"51507";3
"ST OUEN DOMPROT";"Saint-Ouen-Domprot";"51320";"51508";3
"ST PIERRE";"Saint-Pierre";"51510";"51509";3
"ST QUENTIN LES MARAIS";"Saint-Quentin-les-Marais";"51300";"51510";3
"ST QUENTIN LE VERGER";"Saint-Quentin-le-Verger";"51120";"51511";3
"ST QUENTIN SUR COOLE";"Saint-Quentin-sur-Coole";"51240";"51512";3
"ST REMY SOUS BROYES";"Saint-Remy-sous-Broyes";"51120";"51514";3
"ST REMY SUR BUSSY";"Saint-Remy-sur-Bussy";"51600";"51515";3
"ST SATURNIN";"Saint-Saturnin";"51260";"51516";3
"ST SOUPLET SUR PY";"Saint-Souplet-sur-Py";"51600";"51517";3
"ST THIERRY";"Saint-Thierry";"51220";"51518";3
"ST THOMAS EN ARGONNE";"Saint-Thomas-en-Argonne";"51800";"51519";3
"ST UTIN";"Saint-Utin";"51290";"51520";3
"ST VRAIN";"Saint-Vrain";"51340";"51521";3
"SARCY";"Sarcy";"51170";"51523";3
"SARON SUR AUBE";"Saron-sur-Aube";"51260";"51524";3
"SARRY";"Sarry";"51520";"51525";3
"SAUDOY";"Saudoy";"51120";"51526";3
"SAVIGNY SUR ARDRES";"Savigny-sur-Ardres";"51170";"51527";3
"SCRUPT";"Scrupt";"51340";"51528";3
"SELLES";"Selles";"51490";"51529";3
"SEPT SAULX";"Sept-Saulx";"51400";"51530";3
"SERMAIZE LES BAINS";"Sermaize-les-Bains";"51250";"51531";3
"SERMIERS";"Sermiers";"51500";"51532";3
"SERVON MELZICOURT";"Servon-Melzicourt";"51800";"51533";3
"SERZY ET PRIN";"Serzy-et-Prin";"51170";"51534";3
"SEZANNE";"Sézanne";"51120";"51535";3
"SILLERY";"Sillery";"51500";"51536";3
"SIVRY ANTE";"Sivry-Ante";"51800";"51537";3
"SOGNY AUX MOULINS";"Sogny-aux-Moulins";"51520";"51538";3
"SOGNY EN L ANGLE";"Sogny-en-l'Angle";"51340";"51539";3
"SOIZY AUX BOIS";"Soizy-aux-Bois";"51120";"51542";3
"SOMME BIONNE";"Somme-Bionne";"51800";"51543";3
"SOMMEPY TAHURE";"Sommepy-Tahure";"51600";"51544";3
"SOMMESOUS";"Sommesous";"51320";"51545";3
"SOMME SUIPPE";"Somme-Suippe";"51600";"51546";3
"SOMME TOURBE";"Somme-Tourbe";"51600";"51547";3
"SOMME VESLE";"Somme-Vesle";"51460";"51548";3
"SOMME YEVRE";"Somme-Yèvre";"51330";"51549";3
"SOMPUIS";"Sompuis";"51320";"51550";3
"SOMSOIS";"Somsois";"51290";"51551";3
"SONGY";"Songy";"51240";"51552";3
"SOUAIN PERTHES LES HURLUS";"Souain-Perthes-lès-Hurlus";"51600";"51553";3
"SOUDE";"Soudé";"51320";"51555";3
"SOUDRON";"Soudron";"51320";"51556";3
"SOULANGES";"Soulanges";"51300";"51557";3
"SOULIERES";"Soulières";"51130";"51558";3
"SUIPPES";"Suippes";"51600";"51559";3
"SUIZY LE FRANC";"Suizy-le-Franc";"51270";"51560";3
"TAISSY";"Taissy";"51500";"51562";2
"TALUS ST PRIX";"Talus-Saint-Prix";"51270";"51563";3
"TAUXIERES MUTRY";"Tauxières-Mutry";"51150";"51564";3
"THAAS";"Thaas";"51230";"51565";3
"THIBIE";"Thibie";"51510";"51566";3
"THIEBLEMONT FAREMONT";"Thiéblemont-Farémont";"51300";"51567";3
"THIL";"Thil";"51220";"51568";3
"THIL";"Thil";"51370";"51568";3
"THILLOIS";"Thillois";"51370";"51569";3
"LE THOULT TROSNAY";"Le Thoult-Trosnay";"51210";"51570";3
"VAL DE VESLE";"Val-de-Vesle";"51360";"51571";3
"TILLOY ET BELLAY";"Tilloy-et-Bellay";"51460";"51572";3
"TINQUEUX";"Tinqueux";"51430";"51573";2
"TOGNY AUX BOEUFS";"Togny-aux-Bœufs";"51240";"51574";3
"TOURS SUR MARNE";"Tours-sur-Marne";"51150";"51576";3
"TRAMERY";"Tramery";"51170";"51577";3
"TRECON";"Trécon";"51130";"51578";3
"TREFOLS";"Tréfols";"51210";"51579";3
"TREPAIL";"Trépail";"51380";"51580";3
"TRESLON";"Treslon";"51140";"51581";3
"TRIGNY";"Trigny";"51140";"51582";3
"TROIS FONTAINES L ABBAYE";"Trois-Fontaines-l'Abbaye";"51340";"51583";3
"TROIS PUITS";"Trois-Puits";"51500";"51584";3
"TROISSY";"Troissy";"51700";"51585";3
"UNCHAIR";"Unchair";"51170";"51586";3
"VADENAY";"Vadenay";"51400";"51587";3
"VALMY";"Valmy";"51800";"51588";3
"VANAULT LE CHATEL";"Vanault-le-Châtel";"51330";"51589";3
"VANAULT LES DAMES";"Vanault-les-Dames";"51340";"51590";3
"VANDEUIL";"Vandeuil";"51140";"51591";3
"VANDIERES";"Vandières";"51700";"51592";3
"VASSIMONT ET CHAPELAINE";"Vassimont-et-Chapelaine";"51320";"51594";3
"VATRY";"Vatry";"51320";"51595";3
"VAUCHAMPS";"Vauchamps";"51210";"51596";3
"VAUCIENNES";"Vauciennes";"51480";"51597";3
"VAUCLERC";"Vauclerc";"51300";"51598";3
"VAUDEMANGE";"Vaudemange";"51380";"51599";3
"VAUDESINCOURT";"Vaudesincourt";"51600";"51600";3
"VAVRAY LE GRAND";"Vavray-le-Grand";"51300";"51601";3
"VAVRAY LE PETIT";"Vavray-le-Petit";"51300";"51602";3
"VELYE";"Vélye";"51130";"51603";3
"VENTELAY";"Ventelay";"51140";"51604";3
"VENTEUIL";"Venteuil";"51480";"51605";3
"VERDON";"Verdon";"51210";"51607";3
"VERNANCOURT";"Vernancourt";"51330";"51608";3
"VERNEUIL";"Verneuil";"51700";"51609";3
"VERRIERES";"Verrières";"51800";"51610";3
"VERT TOULON";"Vert-Toulon";"51130";"51611";3
"VERTUS";"Vertus";"51130";"51612";3
"VERZENAY";"Verzenay";"51360";"51613";3
"VERZY";"Verzy";"51380";"51614";3
"VESIGNEUL SUR MARNE";"Vésigneul-sur-Marne";"51240";"51616";3
"LA VEUVE";"La Veuve";"51520";"51617";3
"LE VEZIER";"Le Vézier";"51210";"51618";3
"LE VIEIL DAMPIERRE";"Le Vieil-Dampierre";"51330";"51619";3
"VIENNE LA VILLE";"Vienne-la-Ville";"51800";"51620";3
"VIENNE LE CHATEAU";"Vienne-le-Château";"51800";"51621";3
"VILLE DOMMANGE";"Ville-Dommange";"51390";"51622";3
"VILLE EN SELVE";"Ville-en-Selve";"51500";"51623";3
"VILLE EN TARDENOIS";"Ville-en-Tardenois";"51170";"51624";3
"VILLENEUVE LA LIONNE";"Villeneuve-la-Lionne";"51310";"51625";3
"LA VILLENEUVE LES CHARLEVILLE";"La Villeneuve-lès-Charleville";"51120";"51626";3
"VILLENEUVE RENNEVILLE CHEVIGNY";"Villeneuve-Renneville-Chevigny";"51130";"51627";3
"VILLERS ALLERAND";"Villers-Allerand";"51500";"51629";3
"VILLERS AUX BOIS";"Villers-aux-Bois";"51130";"51630";3
"VILLERS AUX NOEUDS";"Villers-aux-Nœuds";"51500";"51631";3
"VILLERS EN ARGONNE";"Villers-en-Argonne";"51800";"51632";3
"VILLERS FRANQUEUX";"Villers-Franqueux";"51220";"51633";3
"VILLERS LE CHATEAU";"Villers-le-Château";"51510";"51634";3
"VILLERS LE SEC";"Villers-le-Sec";"51250";"51635";3
"VILLERS MARMERY";"Villers-Marmery";"51380";"51636";3
"VILLERS SOUS CHATILLON";"Villers-sous-Châtillon";"51700";"51637";3
"VILLESENEUX";"Villeseneux";"51130";"51638";3
"LA VILLE SOUS ORBAIS";"La Ville-sous-Orbais";"51270";"51639";3
"VILLE SUR TOURBE";"Ville-sur-Tourbe";"51800";"51640";3
"VILLEVENARD";"Villevenard";"51270";"51641";3
"VILLIERS AUX CORNEILLES";"Villiers-aux-Corneilles";"51260";"51642";3
"VINAY";"Vinay";"51530";"51643";3
"VINCELLES";"Vincelles";"51700";"51644";3
"VINDEY";"Vindey";"51120";"51645";3
"VIRGINY";"Virginy";"51800";"51646";3
"VITRY EN PERTHOIS";"Vitry-en-Perthois";"51300";"51647";3
"VITRY LA VILLE";"Vitry-la-Ville";"51240";"51648";3
"VITRY LE FRANCOIS";"Vitry-le-François";"51300";"51649";3
"VOILEMONT";"Voilemont";"51800";"51650";3
"VOIPREUX";"Voipreux";"51130";"51651";3
"VOUARCES";"Vouarces";"51260";"51652";3
"VOUILLERS";"Vouillers";"51340";"51654";3
"VOUZY";"Vouzy";"51130";"51655";3
"VRAUX";"Vraux";"51150";"51656";3
"VRIGNY";"Vrigny";"51390";"51657";3
"VROIL";"Vroil";"51330";"51658";3
"WARGEMOULIN HURLUS";"Wargemoulin-Hurlus";"51800";"51659";3
"WARMERIVILLE";"Warmeriville";"51110";"51660";3
"WITRY LES REIMS";"Witry-lès-Reims";"51420";"51662";3
"MAGENTA";"Magenta";"51530";"51663";3
"AGEVILLE";"Ageville";"52340";"52001";3
"AIGREMONT";"Aigremont";"52400";"52002";3
"AILLIANVILLE";"Aillianville";"52700";"52003";3
"AINGOULAINCOURT";"Aingoulaincourt";"52230";"52004";3
"AIZANVILLE";"Aizanville";"52120";"52005";3
"ALLICHAMPS";"Allichamps";"52130";"52006";3
"AMBONVILLE";"Ambonville";"52110";"52007";3
"ANDELOT BLANCHEVILLE";"Andelot-Blancheville";"52700";"52008";3
"ANDILLY EN BASSIGNY";"Andilly-en-Bassigny";"52360";"52009";3
"ANNEVILLE LA PRAIRIE";"Annéville-la-Prairie";"52310";"52011";3
"ANNONVILLE";"Annonville";"52230";"52012";3
"ANROSEY";"Anrosey";"52500";"52013";3
"APREY";"Aprey";"52250";"52014";3
"ARBIGNY SOUS VARENNES";"Arbigny-sous-Varennes";"52500";"52015";3
"ARBOT";"Arbot";"52160";"52016";3
"ARC EN BARROIS";"Arc-en-Barrois";"52210";"52017";3
"ARNANCOURT";"Arnancourt";"52110";"52019";3
"ATTANCOURT";"Attancourt";"52130";"52021";3
"AUBEPIERRE SUR AUBE";"Aubepierre-sur-Aube";"52210";"52022";3
"AUBERIVE";"Auberive";"52160";"52023";3
